"","id","order","outlier.pop"
"1317","2L 4489731",66034836,"X0.77"
"1318","2L 4494920",66040025,"X0.77"
"1319","2L 4509334",66054439,"X0.77"
"1320","2L 4514032",66059137,"X0.77"
"1321","2L 4515831",66060936,"X0.77"
"1322","2L 4519777",66064882,"X0.77"
"1323","2L 4519934",66065039,"X0.77"
"1324","2L 4520753",66065858,"X0.77"
"1325","2L 4521722",66066827,"X0.77"
"1326","2L 4522615",66067720,"X0.77"
"1327","2L 4522901",66068006,"X0.77"
"1328","2L 4526795",66071900,"X0.77"
"1329","2L 4528183",66073288,"X0.77"
"1330","2L 4528497",66073602,"X0.77"
"1331","2L 4528589",66073694,"X0.77"
"1332","2L 4557392",66102497,"X0.77"
"1333","2L 4557808",66102913,"X0.77"
"1334","2L 4558830",66103935,"X0.77"
"1335","2L 4563549",66108654,"X0.77"
"1336","2L 4563694",66108799,"X0.77"
"1337","2L 4565667",66110772,"X0.77"
"1338","2L 4574451",66119556,"X0.77"
"1339","2L 4575578",66120683,"X0.77"
"1340","2L 4577472",66122577,"X0.77"
"1341","2L 4580439",66125544,"X0.77"
"1342","2L 4580571",66125676,"X0.77"
"1343","2L 4582209",66127314,"X0.77"
"1344","2L 4584413",66129518,"X0.77"
"1345","2L 4585437",66130542,"X0.77"
"1346","2L 4585598",66130703,"X0.77"
"1347","2L 4585891",66130996,"X0.77"
"1348","2L 4589975",66135080,"X0.77"
"1349","2L 459309",62004414,"X0.77"
"1350","2L 4596904",66142009,"X0.77"
"1351","2L 4597853",66142958,"X0.77"
"1352","2L 4597931",66143036,"X0.77"
"1353","2L 4600201",66145306,"X0.77"
"1354","2L 4601480",66146585,"X0.77"
"1355","2L 4607773",66152878,"X0.77"
"1356","2L 4607982",66153087,"X0.77"
"1357","2L 4608014",66153119,"X0.77"
"1358","2L 4608093",66153198,"X0.77"
"1359","2L 4627438",66172543,"X0.77"
"1360","2L 4628198",66173303,"X0.77"
"1361","2L 4629364",66174469,"X0.77"
"1362","2L 4653714",66198819,"X0.77"
"1363","2L 4658573",66203678,"X0.77"
"1364","2L 46602909",108148014,"X0.77"
"1365","2L 4667063",66212168,"X0.77"
"1366","2L 4667147",66212252,"X0.77"
"1367","2L 4667590",66212695,"X0.77"
"1368","2L 4668146",66213251,"X0.77"
"1369","2L 4668925",66214030,"X0.77"
"1370","2L 4675700",66220805,"X0.77"
"1371","2L 4679552",66224657,"X0.77"
"1372","2L 4684893",66229998,"X0.77"
"1373","2L 4690660",66235765,"X0.77"
"1374","2L 4692261",66237366,"X0.77"
"1375","2L 4694679",66239784,"X0.77"
"1376","2L 4695849",66240954,"X0.77"
"1377","2L 4696341",66241446,"X0.77"
"1378","2L 4697551",66242656,"X0.77"
"1379","2L 4704508",66249613,"X0.77"
"1380","2L 4705335",66250440,"X0.77"
"1381","2L 4714728",66259833,"X0.77"
"1382","2L 4714909",66260014,"X0.77"
"1383","2L 4715015",66260120,"X0.77"
"1384","2L 4715017",66260122,"X0.77"
"1385","2L 4715018",66260123,"X0.77"
"1386","2L 4715027",66260132,"X0.77"
"1387","2L 4715154",66260259,"X0.77"
"1388","2L 4715527",66260632,"X0.77"
"1389","2L 4717184",66262289,"X0.77"
"1390","2L 4717273",66262378,"X0.77"
"1391","2L 4717488",66262593,"X0.77"
"1392","2L 4728182",66273287,"X0.77"
"1393","2L 4728273",66273378,"X0.77"
"1394","2L 4728799",66273904,"X0.77"
"1395","2L 4729836",66274941,"X.8.821"
"1396","2L 4731132",66276237,"X0.77"
"1397","2L 4733738",66278843,"X0.77"
"1398","2L 4733807",66278912,"X0.77"
"1399","2L 4733889",66278994,"X0.77"
"1400","2L 4734149",66279254,"X0.77"
"1401","2L 4735900",66281005,"X0.77"
"1402","2L 4736272",66281377,"X0.77"
"1403","2L 4736526",66281631,"X0.77"
"1404","2L 4737456",66282561,"X0.77"
"1405","2L 4737604",66282709,"X0.77"
"1406","2L 4743217",66288322,"X0.77"
"1407","2L 4745544",66290649,"X0.77"
"1408","2L 4752678",66297783,"X0.77"
"1409","2L 4756371",66301476,"X0.77"
"1410","2L 4757531",66302636,"X0.77"
"1411","2L 4761917",66307022,"X0.77"
"1412","2L 4763762",66308867,"X0.77"
"1413","2L 4765994",66311099,"X0.77"
"1414","2L 4766980",66312085,"X0.77"
"1415","2L 4767560",66312665,"X0.77"
"1416","2L 4767905",66313010,"X0.77"
"1417","2L 4768077",66313182,"X0.77"
"1418","2L 4768262",66313367,"X0.77"
"1419","2L 4769248",66314353,"X0.77"
"1420","2L 4769876",66314981,"X0.77"
"1421","2L 4770599",66315704,"X0.77"
"1422","2L 4771635",66316740,"X0.77"
"1423","2L 4771884",66316989,"X0.77"
"1424","2L 4774959",66320064,"X0.77"
"1425","2L 4778281",66323386,"X0.77"
"1426","2L 4778648",66323753,"X0.77"
"1427","2L 4778693",66323798,"X0.77"
"1428","2L 4779468",66324573,"X0.77"
"1429","2L 4782923",66328028,"X0.77"
"1430","2L 4783294",66328399,"X0.77"
"1431","2L 4784491",66329596,"X0.77"
"1432","2L 4784799",66329904,"X0.77"
"1433","2L 4785081",66330186,"X0.77"
"1434","2L 4785143",66330248,"X0.77"
"1435","2L 4785400",66330505,"X0.77"
"1436","2L 4785412",66330517,"X0.77"
"1437","2L 4785836",66330941,"X0.77"
"1438","2L 4786170",66331275,"X0.77"
"1439","2L 4787330",66332435,"X0.77"
"1440","2L 4787745",66332850,"X0.77"
"1441","2L 4788434",66333539,"X0.77"
"1442","2L 4788878",66333983,"X0.77"
"1443","2L 4789850",66334955,"X0.77"
"1444","2L 4790056",66335161,"X0.77"
"1445","2L 4791012",66336117,"X0.77"
"1446","2L 4791315",66336420,"X0.77"
"1447","2L 4791478",66336583,"X0.77"
"1448","2L 4791989",66337094,"X0.77"
"1449","2L 4793046",66338151,"X.8.821"
"1450","2L 4793501",66338606,"X0.77"
"1451","2L 4795906",66341011,"X0.77"
"1452","2L 4799442",66344547,"X0.77"
"1453","2L 4802411",66347516,"X0.77"
"1454","2L 4802969",66348074,"X0.77"
"1455","2L 4803812",66348917,"X0.77"
"1456","2L 4804460",66349565,"X0.77"
"1457","2L 4804652",66349757,"X0.77"
"1458","2L 4804802",66349907,"X0.77"
"1459","2L 4804926",66350031,"X0.77"
"1460","2L 4812017",66357122,"X0.77"
"1461","2L 4814103",66359208,"X0.77"
"1462","2L 4814360",66359465,"X0.77"
"1463","2L 4818149",66363254,"X0.77"
"1464","2L 4818211",66363316,"X0.77"
"1465","2L 4818729",66363834,"X0.77"
"1466","2L 4821010",66366115,"X0.77"
"1467","2L 4822254",66367359,"X0.77"
"1468","2L 4824943",66370048,"X0.77"
"1469","2L 4826359",66371464,"X0.77"
"1470","2L 4828080",66373185,"X0.77"
"1471","2L 4838190",66383295,"X0.77"
"1472","2L 4846412",66391517,"X0.77"
"1473","2L 4846492",66391597,"X0.77"
"1474","2L 4848485",66393590,"X0.77"
"1475","2L 4850209",66395314,"X0.77"
"1476","2L 4850405",66395510,"X0.77"
"1477","2L 4851399",66396504,"X0.77"
"1478","2L 4854562",66399667,"X0.77"
"1479","2L 4854593",66399698,"X0.77"
"1480","2L 4855286",66400391,"X0.77"
"1481","2L 4858466",66403571,"X0.77"
"1482","2L 4858576",66403681,"X0.77"
"1483","2L 4858851",66403956,"X0.77"
"1484","2L 4858927",66404032,"X0.77"
"1485","2L 4859099",66404204,"X0.77"
"1486","2L 4859563",66404668,"X0.77"
"1487","2L 4859718",66404823,"X0.77"
"1488","2L 4859726",66404831,"X.8.821"
"1489","2L 4859854",66404959,"X0.77"
"1490","2L 4860189",66405294,"X0.77"
"1491","2L 4863789",66408894,"X0.77"
"1492","2L 4866805",66411910,"X0.77"
"1493","2L 4870836",66415941,"X0.77"
"1494","2L 4871064",66416169,"X0.77"
"1495","2L 4872773",66417878,"X0.77"
"1496","2L 4874242",66419347,"X0.77"
"1497","2L 4874641",66419746,"X.8.821"
"1498","2L 487497",62032602,"X.8.821"
"1499","2L 4877415",66422520,"X.8.821"
"1500","2L 4878612",66423717,"X0.77"
"1501","2L 4879134",66424239,"X0.77"
"1502","2L 4879918",66425023,"X0.77"
"1503","2L 4882673",66427778,"X0.77"
"1504","2L 4883640",66428745,"X0.77"
"1505","2L 4884091",66429196,"X0.77"
"1506","2L 4886235",66431340,"X0.77"
"1507","2L 4887239",66432344,"X0.77"
"1508","2L 4887281",66432386,"X0.77"
"1509","2L 4888320",66433425,"X0.77"
"1510","2L 4905021",66450126,"X0.77"
"1511","2L 4907561",66452666,"X0.77"
"1512","2L 4907566",66452671,"X0.77"
"1513","2L 4907984",66453089,"X0.77"
"1514","2L 4908990",66454095,"X0.77"
"1515","2L 4909221",66454326,"X0.77"
"1516","2L 4916421",66461526,"X0.77"
"1517","2L 4916938",66462043,"X0.77"
"1518","2L 4917920",66463025,"X0.77"
"1519","2L 4918214",66463319,"X0.77"
"1520","2L 4919591",66464696,"X0.77"
"1521","2L 4920348",66465453,"X0.77"
"1522","2L 4920966",66466071,"X0.77"
"1523","2L 4921018",66466123,"X0.77"
"1524","2L 4921662",66466767,"X0.77"
"1525","2L 4922643",66467748,"X0.77"
"1526","2L 4922777",66467882,"X0.77"
"1527","2L 4925358",66470463,"X0.77"
"1528","2L 4927721",66472826,"X0.77"
"1529","2L 4927874",66472979,"X0.77"
"1530","2L 4928149",66473254,"X0.77"
"1531","2L 4928175",66473280,"X0.77"
"1532","2L 4928719",66473824,"X0.77"
"1533","2L 4932704",66477809,"X0.77"
"1534","2L 4933167",66478272,"X0.77"
"1535","2L 4936582",66481687,"X0.77"
"1536","2L 4937841",66482946,"X0.77"
"1537","2L 4938128",66483233,"X0.77"
"1538","2L 4938189",66483294,"X0.77"
"1539","2L 4938754",66483859,"X0.77"
"1540","2L 4938839",66483944,"X0.77"
"1541","2L 4939279",66484384,"X0.77"
"1542","2L 4949950",66495055,"X0.77"
"1543","2L 4950367",66495472,"X0.77"
"1544","2L 4950876",66495981,"X0.77"
"1545","2L 4952547",66497652,"X0.77"
"1546","2L 4953358",66498463,"X0.77"
"1547","2L 4956440",66501545,"X0.77"
"1548","2L 4957102",66502207,"X0.77"
"1549","2L 4957598",66502703,"X0.77"
"1550","2L 4957618",66502723,"X0.77"
"1551","2L 4957790",66502895,"X0.77"
"1552","2L 4958011",66503116,"X0.77"
"1553","2L 4959552",66504657,"X0.77"
"1554","2L 4959568",66504673,"X0.77"
"1555","2L 4961094",66506199,"X0.77"
"1556","2L 4961615",66506720,"X.8.821"
"1557","2L 4966769",66511874,"X0.77"
"1558","2L 4969129",66514234,"X0.77"
"1559","2L 4970673",66515778,"X0.77"
"1560","2L 4970973",66516078,"X0.77"
"1561","2L 4971645",66516750,"X0.77"
"1562","2L 4973123",66518228,"X0.77"
"1563","2L 4973770",66518875,"X0.77"
"1564","2L 4977561",66522666,"X0.77"
"1565","2L 4984506",66529611,"X0.77"
"1566","2L 4986359",66531464,"X0.77"
"1567","2L 4988615",66533720,"X0.77"
"1568","2L 4995741",66540846,"X0.77"
"1569","2L 4996351",66541456,"X0.77"
"1570","2L 5004173",66549278,"X0.77"
"1571","2L 5006447",66551552,"X0.77"
"1572","2L 5006887",66551992,"X0.77"
"1573","2L 5007826",66552931,"X0.77"
"1574","2L 5008219",66553324,"X0.77"
"1575","2L 5013373",66558478,"X0.77"
"1576","2L 5013714",66558819,"X0.77"
"1577","2L 5017410",66562515,"X0.77"
"1578","2L 5027704",66572809,"X0.77"
"1579","2L 5028327",66573432,"X0.77"
"1580","2L 5041848",66586953,"X0.77"
"1581","2L 5042619",66587724,"X0.77"
"1582","2L 5042684",66587789,"X0.77"
"1583","2L 5043588",66588693,"X0.77"
"1584","2L 51257",61596362,"X0.77"
"1585","2L 526526",62071631,"X0.77"
"1586","2L 529989",62075094,"X0.77"
"1587","2L 548354",62093459,"X0.77"
"1588","2L 548656",62093761,"X0.77"
"1589","2L 548657",62093762,"X0.77"
"1590","2L 580924",62126029,"X0.77"
"1591","2L 593812",62138917,"X0.77"
"1592","2L 6209200",67754305,"X0.77"
"1593","2L 6209663",67754768,"X0.77"
"1594","2L 634438",62179543,"X0.77"
"1595","2L 640216",62185321,"X0.77"
"1596","2L 642181",62187286,"X0.77"
"1597","2L 642802",62187907,"X0.77"
"1598","2L 645477",62190582,"X0.77"
"1599","2L 645570",62190675,"X0.77"
"1600","2L 6517922",68063027,"X0.77"
"1601","2L 671048",62216153,"X0.77"
"1602","2L 671686",62216791,"X0.77"
"1603","2L 671754",62216859,"X0.77"
"1604","2L 677093",62222198,"X0.77"
"1605","2L 678344",62223449,"X0.77"
"1606","2L 679841",62224946,"X0.77"
"1607","2L 7282463",68827568,"X0.77"
"1608","2L 7282921",68828026,"X0.77"
"1609","2L 7323128",68868233,"X0.77"
"1610","2L 7324097",68869202,"X0.77"
"1611","2L 7328449",68873554,"X0.77"
"1612","2L 7341241",68886346,"X0.77"
"1613","2L 741610",62286715,"X0.77"
"1614","2L 757817",62302922,"X0.77"
"1615","2L 7583647",69128752,"X0.77"
"1616","2L 7635060",69180165,"X0.77"
"1617","2L 7638210",69183315,"X0.77"
"1618","2L 7647196",69192301,"X0.77"
"1619","2L 7660135",69205240,"X0.77"
"1620","2L 7690199",69235304,"X0.77"
"1621","2L 7697893",69242998,"X0.77"
"1622","2L 772807",62317912,"X0.77"
"1623","2L 7732075",69277180,"X0.77"
"1624","2L 7734106",69279211,"X0.77"
"1625","2L 7755626",69300731,"X0.77"
"1626","2L 7832292",69377397,"X0.77"
"1627","2L 7837233",69382338,"X0.77"
"1628","2L 7837719",69382824,"X0.77"
"1629","2L 7882743",69427848,"X0.77"
"1630","2L 853661",62398766,"X0.77"
"1631","2L 8805056",70350161,"X0.77"
"1632","2L 8860340",70405445,"X0.77"
"1633","2L 8973439",70518544,"X0.77"
"1634","2L 8974173",70519278,"X0.77"
"1635","2L 8978610",70523715,"X0.77"
"1636","2L 8989920",70535025,"X0.77"
"1637","2L 8990844",70535949,"X0.77"
"1638","2L 8992692",70537797,"X0.77"
"1639","2L 8992953",70538058,"X0.77"
"1640","2L 8992959",70538064,"X0.77"
"1641","2L 8992981",70538086,"X0.77"
"1642","2L 8994916",70540021,"X0.77"
"1643","2L 8995310",70540415,"X0.77"
"1644","2L 8997243",70542348,"X0.77"
"1645","2L 9184630",70729735,"X0.77"
"1646","2L 9190848",70735953,"X0.77"
"1647","2L 9492041",71037146,"X0.77"
"1648","2L 950805",62495910,"X0.77"
"1649","2L 952334",62497439,"X0.77"
"1650","2L 970842",62515947,"X0.77"
"1651","2L 9734014",71279119,"X0.77"
"1652","2L 976509",62521614,"X0.77"
"1653","2L 985915",62531020,"X0.77"
"1654","2L 988267",62533372,"X0.77"
"1655","2R 24841683",24841683,"X0.77"
"1656","2R 24872813",24872813,"X0.77"
"1657","2R 24890143",24890143,"X0.77"
"1658","2R 24890160",24890160,"X0.77"
"1659","2R 27974641",27974641,"X0.77"
"1660","2R 27974711",27974711,"X0.77"
"1661","2R 27982520",27982520,"X0.77"
"1662","2R 27998611",27998611,"X0.77"
"1663","2R 28034117",28034117,"X0.77"
"1664","2R 28278301",28278301,"X0.77"
"1665","2R 28286685",28286685,"X0.77"
"1666","2R 28292172",28292172,"X0.77"
"1667","2R 28294695",28294695,"X0.77"
"1668","2R 28296635",28296635,"X0.77"
"1669","2R 28296802",28296802,"X0.77"
"1670","2R 28304070",28304070,"X0.77"
"1671","2R 28307365",28307365,"X0.77"
"1672","2R 28316081",28316081,"X0.77"
"1673","2R 28321736",28321736,"X0.77"
"1674","2R 28333129",28333129,"X0.77"
"1675","2R 28333834",28333834,"X0.77"
"1676","2R 28338914",28338914,"X0.77"
"1677","2R 28346938",28346938,"X0.77"
"1678","2R 28349781",28349781,"X0.77"
"1679","2R 28352675",28352675,"X0.77"
"1680","2R 28353951",28353951,"X0.77"
"1681","2R 28355656",28355656,"X0.77"
"1682","2R 28363627",28363627,"X0.77"
"1683","2R 28363668",28363668,"X.8.821"
"1684","2R 28370544",28370544,"X11.891"
"1685","2R 28373408",28373408,"X11.891"
"1686","2R 28373929",28373929,"X0.77"
"1687","2R 28383371",28383371,"X0.77"
"1688","2R 28386955",28386955,"X0.77"
"1689","2R 28390131",28390131,"X0.384"
"1690","2R 28391996",28391996,"X0.384"
"1691","2R 28393088",28393088,"X0.384"
"1692","2R 28394935",28394935,"X.8.821"
"1693","2R 28394946",28394946,"X.8.821"
"1694","2R 28395207",28395207,"X0.77"
"1695","2R 28395472",28395472,"X0.77"
"1696","2R 28397164",28397164,"X0.77"
"1697","2R 28401918",28401918,"X0.77"
"1698","2R 28402415",28402415,"X0.77"
"1699","2R 28404861",28404861,"X0.77"
"1700","2R 28405673",28405673,"X0.77"
"1701","2R 28405851",28405851,"X0.77"
"1702","2R 28406509",28406509,"X0.77"
"1703","2R 28406950",28406950,"X0.77"
"1704","2R 28406953",28406953,"X0.77"
"1705","2R 28407363",28407363,"X0.77"
"1706","2R 28410633",28410633,"X.8.821"
"1707","2R 28411066",28411066,"X8.5"
"1708","2R 28423000",28423000,"X8.5"
"1709","2R 28423151",28423151,"X0.77"
"1710","2R 28423619",28423619,"X0.77"
"1711","2R 28423950",28423950,"X0.77"
"1712","2R 28425174",28425174,"X0.77"
"1713","2R 28425643",28425643,"X0.77"
"1714","2R 28427348",28427348,"X0.77"
"1715","2R 28427997",28427997,"X0.77"
"1716","2R 28428028",28428028,"X0.77"
"1717","2R 28430053",28430053,"X0.77"
"1718","2R 28430642",28430642,"X0.77"
"1719","2R 28430740",28430740,"X0.77"
"1720","2R 28435111",28435111,"X0.77"
"1721","2R 28436441",28436441,"X0.77"
"1722","2R 28436894",28436894,"X0.77"
"1723","2R 28437964",28437964,"X0.77"
"1724","2R 28439018",28439018,"X0.77"
"1725","2R 28439354",28439354,"X0.77"
"1726","2R 28440752",28440752,"X0.77"
"1727","2R 28440784",28440784,"X0.77"
"1728","2R 28440814",28440814,"X0.77"
"1729","2R 28440884",28440884,"X0.77"
"1730","2R 28441359",28441359,"X0.77"
"1731","2R 28441433",28441433,"X0.77"
"1732","2R 28442195",28442195,"X0.77"
"1733","2R 28442974",28442974,"X0.77"
"1734","2R 28442975",28442975,"X0.77"
"1735","2R 28443056",28443056,"X0.77"
"1736","2R 28443645",28443645,"X0.77"
"1737","2R 28443976",28443976,"X0.77"
"1738","2R 28444028",28444028,"X0.77"
"1739","2R 28444262",28444262,"X.8.821"
"1740","2R 28445739",28445739,"X0.77"
"1741","2R 28447926",28447926,"X0.77"
"1742","2R 28449498",28449498,"X0.77"
"1743","2R 28449816",28449816,"X0.77"
"1744","2R 28450201",28450201,"X0.77"
"1745","2R 28450454",28450454,"X0.77"
"1746","2R 28450633",28450633,"X0.77"
"1747","2R 28450662",28450662,"X0.77"
"1748","2R 28451193",28451193,"X0.77"
"1749","2R 28451252",28451252,"X0.77"
"1750","2R 28451255",28451255,"X0.77"
"1751","2R 28451354",28451354,"X0.77"
"1752","2R 28451420",28451420,"X0.77"
"1753","2R 28451471",28451471,"X0.77"
"1754","2R 28454403",28454403,"X0.77"
"1755","2R 28459550",28459550,"X0.77"
"1756","2R 28459555",28459555,"X0.77"
"1757","2R 28460234",28460234,"X0.77"
"1758","2R 28460551",28460551,"X0.77"
"1759","2R 28460844",28460844,"X0.77"
"1760","2R 28462746",28462746,"X0.77"
"1761","2R 28463315",28463315,"X0.77"
"1762","2R 28463966",28463966,"X0.77"
"1763","2R 28466033",28466033,"X0.77"
"1764","2R 28473612",28473612,"X0.77"
"1765","2R 28473750",28473750,"X0.77"
"1766","2R 28474675",28474675,"X0.77"
"1767","2R 28475737",28475737,"X0.77"
"1768","2R 28477179",28477179,"X0.77"
"1769","2R 28486949",28486949,"X0.77"
"1770","2R 28519303",28519303,"X0.77"
"1771","2R 28519651",28519651,"X0.77"
"1772","2R 28519703",28519703,"X0.77"
"1773","2R 28519824",28519824,"X0.77"
"1774","2R 28520348",28520348,"X0.77"
"1775","2R 28528421",28528421,"X0.77"
"1776","2R 28528535",28528535,"X0.77"
"1777","2R 28528548",28528548,"X0.77"
"1778","2R 28534319",28534319,"X0.77"
"1779","2R 28534420",28534420,"X0.77"
"1780","2R 28537766",28537766,"X0.77"
"1781","2R 28539182",28539182,"X0.77"
"1782","2R 28540022",28540022,"X0.77"
"1783","2R 28542882",28542882,"X0.77"
"1784","2R 28546560",28546560,"X0.77"
"1785","2R 28548116",28548116,"X0.77"
"1786","2R 28548501",28548501,"X0.77"
"1787","2R 28549914",28549914,"X0.77"
"1788","2R 28556482",28556482,"X0.77"
"1789","2R 28557737",28557737,"X0.77"
"1790","2R 28558530",28558530,"X0.77"
"1791","2R 28559267",28559267,"X0.77"
"1792","2R 28559329",28559329,"X0.77"
"1793","2R 28559600",28559600,"X0.77"
"1794","2R 28562310",28562310,"X0.77"
"1795","2R 28562518",28562518,"X0.77"
"1796","2R 28565628",28565628,"X0.77"
"1797","2R 28566278",28566278,"X0.77"
"1798","2R 28566638",28566638,"X0.77"
"1799","2R 28569093",28569093,"X0.384"
"1800","2R 28570025",28570025,"X0.77"
"1801","2R 28570716",28570716,"X0.77"
"1802","2R 28575457",28575457,"X0.77"
"1803","2R 28579754",28579754,"X0.77"
"1804","2R 28579913",28579913,"X0.77"
"1805","2R 28581891",28581891,"X0.77"
"1806","2R 28582982",28582982,"X0.77"
"1807","2R 28583878",28583878,"X0.77"
"1808","2R 28583980",28583980,"X0.77"
"1809","2R 28583983",28583983,"X0.77"
"1810","2R 28583996",28583996,"X0.77"
"1811","2R 28585178",28585178,"X0.77"
"1812","2R 28586167",28586167,"X0.77"
"1813","2R 28586897",28586897,"X0.77"
"1814","2R 28611494",28611494,"X0.77"
"1815","2R 28642538",28642538,"X0.77"
"1816","2R 28642949",28642949,"X0.77"
"1817","2R 28642951",28642951,"X0.77"
"1818","2R 28644010",28644010,"X0.77"
"1819","2R 29500635",29500635,"X0.77"
"1820","2R 54725038",54725038,"X0.77"
"1821","2R 54725399",54725399,"X0.77"
"1822","2R 54726556",54726556,"X0.77"
"1823","2R 54932599",54932599,"X0.384"
"1824","2R 55344845",55344845,"X0.77"
"1825","2R 55344974",55344974,"X0.77"
"1826","2R 55345295",55345295,"X0.77"
"1827","2R 55352958",55352958,"X0.77"
"1828","2R 59299365",59299365,"X0.77"
"1829","2R 59299368",59299368,"X0.77"
"1830","3L 11974457",176084571,"X0.77"
"1831","3L 12015359",176125473,"X0.77"
"1832","3L 13980175",178090289,"X0.77"
"1833","3L 13980185",178090299,"X0.77"
"1834","3L 13980201",178090315,"X0.77"
"1835","3L 13980226",178090340,"X0.77"
"1836","3L 13980241",178090355,"X0.77"
"1837","3L 13980271",178090385,"X0.77"
"1838","3L 14520030",178630144,"X0.77"
"1839","3L 14552486",178662600,"X0.77"
"1840","3L 14552674",178662788,"X0.77"
"1841","3L 9304893",173415007,"X0.77"
"1842","3R 21824881",132734311,"X0.77"
"1843","3R 26657016",137566446,"X0.77"
"1844","3R 26668495",137577925,"X0.77"
"1845","3R 26669680",137579110,"X0.77"
"1846","3R 28467128",139376558,"X0.77"
"1847","3R 28469234",139378664,"X0.77"
"1848","3R 28472220",139381650,"X0.77"
"1849","3R 28478108",139387538,"X0.384"
"1850","3R 28516441",139425871,"X.8.821"
"1851","3R 28516513",139425943,"X.8.821"
"1852","3R 28518298",139427728,"X.8.821"
"1853","3R 28518341",139427771,"X.8.821"
"1854","3R 28528445",139437875,"X.8.821"
"1855","3R 28529225",139438655,"X.8.821"
"1856","3R 28530627",139440057,"X.8.821"
"1857","3R 28530924",139440354,"X.8.821"
"1858","3R 28531116",139440546,"X0.77"
"1859","3R 28531192",139440622,"X0.77"
"1860","3R 28531235",139440665,"X.8.821"
"1861","3R 28532676",139442106,"X.8.821"
"1862","3R 28549214",139458644,"X.8.821"
"1863","3R 28549444",139458874,"X.3.862"
"1864","3R 28549627",139459057,"X.3.862"
"1865","3R 28549672",139459102,"X.3.862"
"1866","3R 28549830",139459260,"X.3.862"
"1867","3R 28549861",139459291,"X.3.862"
"1868","3R 28550975",139460405,"X.3.862"
"1869","3R 28551891",139461321,"X0.384"
"1870","3R 28551897",139461327,"X.8.821"
"1871","3R 28554333",139463763,"X.8.821"
"1872","3R 28554337",139463767,"X.8.821"
"1873","3R 28555220",139464650,"X0.77"
"1874","3R 28556642",139466072,"X0.77"
"1875","3R 28557945",139467375,"X0.77"
"1876","3R 28559616",139469046,"X0.77"
"1877","3R 28560154",139469584,"X0.77"
"1878","3R 28560272",139469702,"X0.77"
"1879","3R 28561277",139470707,"X0.77"
"1880","3R 28562579",139472009,"X0.77"
"1881","3R 28565476",139474906,"X0.77"
"1882","3R 28566307",139475737,"X0.77"
"1883","3R 28567984",139477414,"X0.77"
"1884","3R 28568018",139477448,"X0.77"
"1885","3R 28568087",139477517,"X0.77"
"1886","3R 28568225",139477655,"X0.77"
"1887","3R 28569006",139478436,"X0.77"
"1888","3R 28569389",139478819,"X0.77"
"1889","3R 28570370",139479800,"X0.77"
"1890","3R 28573131",139482561,"X0.77"
"1891","3R 28574393",139483823,"X0.77"
"1892","3R 28575885",139485315,"X0.77"
"1893","3R 28575916",139485346,"X0.77"
"1894","3R 28576968",139486398,"X0.77"
"1895","3R 28580604",139490034,"X0.77"
"1896","3R 28582186",139491616,"X0.77"
"1897","3R 28582227",139491657,"X0.77"
"1898","3R 28582228",139491658,"X0.77"
"1899","3R 28583494",139492924,"X0.77"
"1900","3R 28584656",139494086,"X0.77"
"1901","3R 28584780",139494210,"X0.77"
"1902","3R 28584903",139494333,"X0.77"
"1903","3R 28585441",139494871,"X.8.821"
"1904","3R 28588590",139498020,"X11.891"
"1905","3R 28588870",139498300,"X0.77"
"1906","3R 28590827",139500257,"X0.77"
"1907","3R 28591097",139500527,"X0.77"
"1908","3R 28591104",139500534,"X0.77"
"1909","3R 28591118",139500548,"X0.77"
"1910","3R 28591122",139500552,"X0.77"
"1911","3R 28591702",139501132,"X0.77"
"1912","3R 28591746",139501176,"X0.77"
"1913","3R 28591775",139501205,"X0.77"
"1914","3R 28592132",139501562,"X0.77"
"1915","3R 28592218",139501648,"X0.77"
"1916","3R 28592398",139501828,"X0.77"
"1917","3R 28594181",139503611,"X0.77"
"1918","3R 28594586",139504016,"X0.77"
"1919","3R 28594590",139504020,"X0.77"
"1920","3R 28594859",139504289,"X0.77"
"1921","3R 28595273",139504703,"X0.77"
"1922","3R 28595441",139504871,"X0.77"
"1923","3R 28595615",139505045,"X0.77"
"1924","3R 28599837",139509267,"X0.77"
"1925","3R 28599991",139509421,"X0.77"
"1926","3R 28600140",139509570,"X0.77"
"1927","3R 28600581",139510011,"X0.77"
"1928","3R 28600956",139510386,"X0.77"
"1929","3R 28600970",139510400,"X0.77"
"1930","3R 28601062",139510492,"X0.77"
"1931","3R 28601069",139510499,"X0.77"
"1932","3R 28601413",139510843,"X0.77"
"1933","3R 28601919",139511349,"X0.77"
"1934","3R 28603595",139513025,"X0.77"
"1935","3R 28603597",139513027,"X0.77"
"1936","3R 28606283",139515713,"X0.77"
"1937","3R 28606458",139515888,"X0.77"
"1938","3R 28607170",139516600,"X0.77"
"1939","3R 28610379",139519809,"X0.77"
"1940","3R 28610804",139520234,"X0.77"
"1941","3R 28610806",139520236,"X0.77"
"1942","3R 28612716",139522146,"X0.77"
"1943","3R 28614283",139523713,"X0.77"
"1944","3R 28618962",139528392,"X0.77"
"1945","3R 28619732",139529162,"X0.77"
"1946","3R 28620020",139529450,"X0.77"
"1947","3R 28620086",139529516,"X0.77"
"1948","3R 28620146",139529576,"X0.77"
"1949","3R 28620449",139529879,"X0.77"
"1950","3R 28620747",139530177,"X0.77"
"1951","3R 28622917",139532347,"X0.77"
