seqid,pos[w],gene
2L,4129332,AGAP004827
2L,4136219,AGAP004827
2L,4136720,AGAP004827
2L,4136889,AGAP004827
2L,4166117,AGAP004829
2L,4431262,AGAP004847
2L,4471766,AGAP004852
2L,4761616,AGAP004872
2L,4870611,AGAP004878
2L,4918955,AGAP004881
2L,5015922,AGAP004892
2L,5736283,AGAP004902
2L,5935299,AGAP004915
2L,6106104,AGAP004923
2L,6182411,AGAP004932
2L,6193155,AGAP004933
2L,6196437,AGAP004933
2L,6196437,AGAP004934
2L,6198625,AGAP004934
2L,6199159,AGAP004934
2L,6200082,AGAP004934
2L,6216929,AGAP004937
2L,6218034,AGAP004937
2L,6249516,AGAP004940
2L,6938465,AGAP004950
2L,6945895,AGAP004950
2L,7439454,AGAP004974
2L,7441542,AGAP004975
2L,7452406,AGAP004977
2L,7504915,AGAP004981
2L,7536801,AGAP004982
2L,7561713,AGAP004989
2L,7575046,AGAP004989
2L,7588501,AGAP004990
2L,7588501,AGAP004991
2L,7592166,AGAP004993
2L,7604817,AGAP004993
2L,7635703,AGAP029528
2L,7845371,AGAP005008
2L,7867953,AGAP005008
2L,8091920,AGAP005011
2L,8092091,AGAP005011
2L,8092919,AGAP005011
2L,8093081,AGAP005011
2L,8094037,AGAP005011
2L,8094193,AGAP005011
2L,8094810,AGAP005011
2L,8094968,AGAP005011
2L,8102152,AGAP005011
2L,8132479,AGAP005011
2L,8301916,AGAP005015
2L,8302526,AGAP005015
2L,8333189,AGAP005020
2L,8337559,AGAP005020
2L,8337559,AGAP005021
2L,8593818,AGAP005030
2L,8595905,AGAP005030
2L,8599531,AGAP005030
2L,8599655,AGAP005030
2L,8621158,AGAP005031
2L,8628732,AGAP005032
2L,8628732,AGAP005033
2L,8675937,AGAP005037
2L,8677605,AGAP005037
2L,8871493,AGAP005055
2L,8873681,AGAP005055
2L,8884084,AGAP005055
2L,8918807,AGAP028440
2L,8989394,AGAP005058
2L,9326275,AGAP005068
2L,9333318,AGAP005068
2L,9719897,AGAP005077
2L,9738844,AGAP005079
2L,10013459,AGAP005096
2L,10021369,AGAP005096
2L,10196445,AGAP028444
2L,10239460,AGAP005115
2L,10239460,AGAP005116
2L,10258644,AGAP005124
2L,10283682,AGAP005125
2L,10284968,AGAP005125
2L,10285315,AGAP005125
2L,10337545,AGAP005128
2L,10389361,AGAP005137
2L,10466809,AGAP005139
2L,10539408,AGAP005145
2L,10542258,AGAP005145
2L,10565403,AGAP005147
2L,10569664,AGAP005147
2L,10586841,AGAP029363
2L,10590640,AGAP005152
2L,10590762,AGAP005152
2L,10590926,AGAP005152
2L,10620519,AGAP005155
2L,10641913,AGAP005155
2L,10658883,AGAP005156
2L,10676766,AGAP005156
2L,10686511,AGAP005156
2L,10723729,AGAP005156
2L,10723941,AGAP005156
2L,10724176,AGAP005156
2L,10728719,AGAP005156
2L,10738794,AGAP005156
2L,10740933,AGAP005156
2L,10749085,AGAP005156
2L,10826045,AGAP005162
2L,10828261,AGAP005162
2L,11105460,AGAP005164
2L,11170814,AGAP005165
2L,11289444,AGAP005170
2L,11292082,AGAP005170
2L,11294874,AGAP005170
2L,11362945,AGAP005173
2L,11369772,AGAP005173
2L,11384403,AGAP005175
2L,11397785,AGAP005175
2L,12128760,AGAP005187
2L,12130923,AGAP005187
2L,12264526,AGAP005207
2L,12272822,AGAP005207
2L,12273450,AGAP005207
2L,12275783,AGAP005207
2L,12282294,AGAP005207
2L,12309308,AGAP005207
2L,12310214,AGAP005207
2L,12352624,AGAP005209
2L,12353259,AGAP005209
2L,12353742,AGAP005209
2L,12354087,AGAP005209
2L,12359679,AGAP005210
2L,12359679,AGAP005211
2L,12362868,AGAP005212
2L,12367470,AGAP005213
2L,12368516,AGAP005213
2L,12368617,AGAP005213
2L,12370111,AGAP005213
2L,12371262,AGAP005213
2L,12372405,AGAP005213
2L,12373077,AGAP005213
2L,12499129,AGAP005220
2L,12523040,AGAP005223
2L,12540372,AGAP005228
2L,12555912,AGAP005229
2L,12602240,AGAP029579
2L,12633387,AGAP029579
2L,12677391,AGAP005235
2L,12683767,AGAP005235
2L,12692843,AGAP005236
2L,12693497,AGAP005236
2L,12695372,AGAP005237
2L,12696553,AGAP005237
2L,12705879,AGAP005238
2L,12730279,AGAP005243
2L,12730784,AGAP005243
2L,12731765,AGAP005243
2L,12747441,AGAP005243
2L,12748229,AGAP005243
2L,12752166,AGAP005243
2L,12799914,AGAP005244
2L,12805918,AGAP005244
2L,12846856,AGAP005244
2L,12848894,AGAP005244
2L,12916297,AGAP005245
2L,12929811,AGAP005245
2L,12939473,AGAP005245
2L,12946616,AGAP005245
2L,12946952,AGAP005245
2L,12947635,AGAP005245
2L,13079828,AGAP005248
2L,13080661,AGAP005248
2L,13148914,AGAP005251
2L,13247453,AGAP005255
2L,13247453,AGAP005256
2L,13247856,AGAP005255
2L,13247856,AGAP005256
2L,13250507,AGAP005255
2L,13258642,AGAP029530
2L,13261459,AGAP029530
2L,13270829,AGAP029530
2L,13274075,AGAP029530
2L,13291844,AGAP029530
2L,13294125,AGAP029530
2L,13294937,AGAP029530
2L,13315392,AGAP029530
2L,13334062,AGAP029530
2L,13342043,AGAP005259
2L,13343898,AGAP005259
2L,13355725,AGAP005260
2L,13357153,AGAP005260
2L,13357153,AGAP005261
2L,13358710,AGAP005261
2L,13382420,AGAP005263
2L,13495682,AGAP005267
2L,13495682,AGAP005268
2L,13495682,AGAP005269
2L,13499110,AGAP005269
2L,13505732,AGAP005271
2L,13505732,AGAP005272
2L,13532691,AGAP005275
2L,13539441,AGAP005275
2L,13547772,AGAP005279
2L,13572280,AGAP005279
2L,13600956,AGAP005281
2L,13651745,AGAP005285
2L,13670633,AGAP005287
2L,13764739,AGAP005292
2L,13793235,AGAP005293
2L,13870341,AGAP005301
2L,13902701,AGAP005305
2L,13903790,AGAP005305
2L,13904635,AGAP005305
2L,13912616,AGAP005306
2L,13921665,AGAP005306
2L,14050526,AGAP005322
2L,14052005,AGAP005322
2L,14057783,AGAP005323
2L,14060351,AGAP005323
2L,14089081,AGAP005324
2L,14181753,AGAP005330
2L,14186333,AGAP005330
2L,14186333,AGAP005331
2L,14202684,AGAP029559
2L,14218463,AGAP029559
2L,14221262,AGAP029559
2L,14275352,AGAP005341
2L,14282250,AGAP005341
2L,14373456,AGAP005346
2L,14378103,AGAP005347
2L,14457087,AGAP005352
2L,14603227,AGAP005356
2L,14654708,AGAP005363
2L,14654708,AGAP005364
2L,14678716,AGAP005368
2L,14685850,AGAP005368
2L,14709960,AGAP005374
2L,14709960,AGAP005370
2L,14710930,AGAP005374
2L,14710930,AGAP005370
2L,14710930,AGAP005371
2L,14714335,AGAP005374
2L,14714335,AGAP005371
2L,14714335,AGAP005372
2L,14741337,AGAP005378
2L,14754746,AGAP005378
2L,14773704,AGAP005378
2L,14839319,AGAP005383
2L,14848321,AGAP005387
2L,14848321,AGAP005388
2L,14911725,AGAP005394
2L,14921828,AGAP005394
2L,15167909,AGAP005405
2L,15186174,AGAP005407
2L,15190081,AGAP005408
2L,15210752,AGAP005409
2L,15210752,AGAP005410
2L,15264737,AGAP005411
2L,15335843,AGAP005412
2L,15389722,AGAP005425
2L,15466989,AGAP005435
2L,15491193,AGAP005440
2L,15499845,AGAP005440
2L,15544348,AGAP029473
2L,15548097,AGAP029598
2L,15549577,AGAP029598
2L,15570208,AGAP005449
2L,15570820,AGAP005449
2L,15843753,AGAP005464
2L,15848433,AGAP005464
2L,15919220,AGAP005465
2L,15924643,AGAP005465
2L,15979987,AGAP005467
2L,15996446,AGAP005471
2L,16030194,AGAP005471
2L,16030475,AGAP005471
2L,16030909,AGAP005471
2L,16031009,AGAP005471
2L,16055148,AGAP005471
2L,16133735,AGAP005486
2L,16361852,AGAP005507
2L,16471893,AGAP005509
2L,16505924,AGAP005510
2L,16517447,AGAP005510
2L,16517447,AGAP005512
2L,16533376,AGAP005510
2L,16533376,AGAP005513
2L,16538661,AGAP005514
2L,16541180,AGAP005515
2L,16542919,AGAP005515
2L,16546979,AGAP005515
2L,16550790,AGAP005515
2L,16609343,AGAP005521
2L,16609343,AGAP005522
2L,16609343,AGAP005523
2L,16643565,AGAP005527
2L,16643989,AGAP005527
2L,16650660,AGAP005528
2L,16654860,AGAP005529
2L,16666695,AGAP005531
2L,16668218,AGAP005531
2L,16668218,AGAP005532
2L,16668757,AGAP005532
2L,16671934,AGAP005533
2L,16674540,AGAP005533
2L,16677620,AGAP005533
2L,16691467,AGAP005534
2L,16693902,AGAP005535
2L,16792521,AGAP005536
2L,16793012,AGAP005536
2L,16802672,AGAP005536
2L,16802776,AGAP005536
2L,16804640,AGAP005536
2L,16805135,AGAP005536
2L,16861958,AGAP005541
2L,16862068,AGAP005541
2L,16876890,AGAP005543
2L,16926074,AGAP005546
2L,16928718,AGAP005546
2L,16931877,AGAP005546
2L,16932643,AGAP005546
2L,16965798,AGAP005549
2L,16975959,AGAP005551
2L,16977290,AGAP005552
2L,17007146,AGAP005556
2L,17013928,AGAP005556
2L,17064393,AGAP005562
2L,17078715,AGAP005562
2L,17078715,AGAP005563
2L,17142084,AGAP005564
2L,17145730,AGAP005564
2L,17154980,AGAP005564
2L,17155180,AGAP005564
2L,17230217,AGAP005564
2L,17370440,AGAP005581
2L,17484681,AGAP005589
2L,17503134,AGAP005591
2L,17577621,AGAP005595
2L,17718764,AGAP005599
2L,17741388,AGAP005599
2L,17822719,AGAP005606
2L,17874242,AGAP005615
2L,17927733,AGAP005619
2L,17937180,AGAP005622
2L,17946721,AGAP005623
2L,17946721,AGAP005624
2L,17999447,AGAP029820
2L,18011102,AGAP005630
2L,18054980,AGAP005634
2L,18120520,AGAP005639
2L,18120520,AGAP005640
2L,18168837,AGAP005643
2L,18168837,AGAP005644
2L,18269428,AGAP029520
2L,18270238,AGAP029520
2L,18315315,AGAP005655
2L,18318577,AGAP005655
2L,18319165,AGAP005655
2L,18336258,AGAP005655
2L,18337775,AGAP005655
2L,18406625,AGAP005661
2L,18426986,AGAP005661
2L,18581985,AGAP005674
2L,18688555,AGAP005681
2L,18689154,AGAP005681
2L,18701836,AGAP005681
2L,18708774,AGAP005681
2L,19145740,AGAP005699
2L,19229714,AGAP005710
2L,19232047,AGAP005710
2L,19232597,AGAP005710
2L,19234622,AGAP005710
2L,19239895,AGAP005710
2L,19242827,AGAP005710
2L,19266956,AGAP005711
2L,19268032,AGAP005711
2L,19272777,AGAP005711
2L,19273170,AGAP005711
2L,19274456,AGAP005711
2L,19275671,AGAP005711
2L,19278207,AGAP005712
2L,19371757,AGAP005713
2L,19372893,AGAP005713
2L,19377493,AGAP005713
2L,19383316,AGAP005713
2L,19393686,AGAP005713
2L,19432635,AGAP005714
2L,19435178,AGAP005714
2L,19435323,AGAP005714
2L,19440165,AGAP005714
2L,19440381,AGAP005714
2L,19460542,AGAP005714
2L,19467319,AGAP005714
2L,19505246,AGAP005715
2L,19511971,AGAP005715
2L,19519260,AGAP005715
2L,19527159,AGAP005715
2L,19574768,AGAP029549
2L,19581051,AGAP029549
2L,19585841,AGAP029549
2L,19597339,AGAP005721
2L,19674155,AGAP005725
2L,19679587,AGAP005725
2L,19684143,AGAP005725
2L,19775002,AGAP005728
2L,19779110,AGAP005728
2L,19808809,AGAP005729
2L,19834413,AGAP005729
2L,19869582,AGAP005729
2L,19983108,AGAP005737
2L,20021061,AGAP005737
2L,20021549,AGAP005737
2L,20026865,AGAP005737
2L,20029122,AGAP005738
2L,20031202,AGAP005738
2L,20042700,AGAP029489
2L,20045727,AGAP029489
2L,20048271,AGAP029489
2L,20051069,AGAP029489
2L,20051503,AGAP029489
2L,20056929,AGAP029489
2L,20057043,AGAP029489
2L,20062771,AGAP029489
2L,20064178,AGAP029489
2L,20067115,AGAP005742
2L,20080314,AGAP005742
2L,20084621,AGAP005742
2L,20085043,AGAP005742
2L,20088643,AGAP005742
2L,20088770,AGAP005742
2L,20089444,AGAP005742
2L,20092565,AGAP005742
2L,20303513,AGAP005759
2L,20303675,AGAP005759
2L,20313876,AGAP005763
2L,20333051,AGAP005763
2L,20351690,AGAP005763
2L,20353094,AGAP005763
2L,20353635,AGAP005763
2L,20354025,AGAP005763
2L,20354267,AGAP005763
2L,20356003,AGAP005763
2L,20356003,AGAP005764
2L,20359173,AGAP005765
2L,20359289,AGAP005765
2L,20361346,AGAP005765
2L,20364792,AGAP005765
2L,20367153,AGAP005765
2L,20368417,AGAP005765
2L,20373711,AGAP005765
2L,20374314,AGAP005765
2L,20378360,AGAP005766
2L,20381021,AGAP005767
2L,20416389,AGAP005771
2L,20456010,AGAP005773
2L,20456010,AGAP005774
2L,20457081,AGAP005773
2L,20457081,AGAP005774
2L,20521463,AGAP005777
2L,20521463,AGAP005778
2L,20559884,AGAP005783
2L,21078654,AGAP005799
2L,21094954,AGAP005799
2L,21579907,AGAP005807
2L,22420303,AGAP029512
2L,22420303,AGAP005842
2L,22695273,AGAP005870
2L,22695993,AGAP005870
2L,24202233,AGAP005964
2L,24664939,AGAP006014
2L,24795224,AGAP006018
2L,25385908,AGAP006028
2L,25386145,AGAP006028
2L,25450443,AGAP006030
2L,25694798,AGAP006058
2L,25962706,AGAP006063
2L,25965430,AGAP006063
2L,25980096,AGAP006065
2L,25980096,AGAP028607
2L,26061719,AGAP006072
2L,26779169,AGAP006111
2L,26792302,AGAP006111
2L,26803526,AGAP028398
2L,26857522,AGAP006115
2L,26981476,AGAP006120
2L,27056385,AGAP006133
2L,27822920,AGAP006183
2L,27917005,AGAP006186
2L,28041249,AGAP029656
2L,28055806,AGAP029656
2L,28059706,AGAP029656
2L,28067357,AGAP029656
2L,28083376,AGAP029656
2L,28233847,AGAP006204
2L,28233847,AGAP006205
2L,28510081,AGAP006219
2L,28520303,AGAP006221
2L,28547256,AGAP006227
2L,28555764,AGAP006231
2L,28647296,AGAP006255
2L,28708708,AGAP006260
2L,28717515,AGAP006260
2L,28721617,AGAP006260
2L,28815891,AGAP006266
2L,28821056,AGAP006266
2L,28824504,AGAP006266
2L,28828105,AGAP006266
2L,28830992,AGAP006266
2L,28833416,AGAP006266
2L,28838278,AGAP006266
2L,28838760,AGAP006266
2L,28982179,AGAP006270
2L,28982179,AGAP006271
2L,29903011,AGAP006330
2L,30178811,AGAP006347
2L,30231613,AGAP006347
2L,30311976,AGAP006347
2L,30484589,AGAP006360
2L,30631133,AGAP029811
2L,30877990,AGAP006378
2L,30883249,AGAP006378
2L,30928129,AGAP006379
2L,30989055,AGAP006382
2L,31026759,AGAP006385
2L,31085630,AGAP006398
2L,31085630,AGAP006399
2L,31461829,AGAP006405
2L,31574267,AGAP006410
2L,31615223,AGAP006415
2L,31720614,AGAP006425
2L,31720614,AGAP006426
2L,31797018,AGAP006431
2L,31929985,AGAP006439
2L,32011161,AGAP006439
2L,32195778,AGAP006446
2L,32217383,AGAP006448
2L,32257744,AGAP006450
2L,32257744,AGAP006451
2L,32375062,AGAP006459
2L,32617528,AGAP006472
2L,32625949,AGAP006472
2L,32902795,AGAP006490
2L,32913092,AGAP006490
2L,33054637,AGAP006497
2L,33332679,AGAP029629
2L,33333239,AGAP029629
2L,33696523,AGAP006516
2L,33744921,AGAP006516
2L,33911371,AGAP006528
2L,34170198,AGAP006570
2L,34170198,AGAP006571
2L,34242897,AGAP006579
2L,34440937,AGAP006592
2L,34453468,AGAP006592
2L,34878524,AGAP006633
2L,35118713,AGAP006634
2L,35127556,AGAP006634
2L,35498676,AGAP029578
2L,35742387,AGAP006655
2L,35895181,AGAP006656
2L,36631046,AGAP006670
2L,37118710,AGAP006709
2L,37443743,AGAP006736
2L,37544838,AGAP028461
2L,37914307,AGAP006757
2L,38026508,AGAP006765
2L,38184201,AGAP006782
2L,38680924,AGAP006807
2L,38680924,AGAP006808
2L,38979955,AGAP006825
2L,39018820,AGAP006825
2L,39305961,AGAP006873
2L,39335627,AGAP006880
2L,39335627,AGAP006882
2L,39443181,AGAP006892
2L,39446258,AGAP006892
2L,39669696,AGAP006900
2L,39787887,AGAP006902
2L,39872341,AGAP006908
2L,39890488,AGAP006909
2L,39991751,AGAP006915
2L,40494413,AGAP006990
2L,40805323,AGAP007008
2L,41838808,AGAP007051
2L,41846595,AGAP007051
2L,42003108,AGAP007058
2L,42010980,AGAP007058
2L,42035518,AGAP007058
2L,42173811,AGAP007069
2L,42229475,AGAP007080
2L,42236770,AGAP007080
2L,42297487,AGAP007086
2L,42342519,AGAP007086
2L,42345649,AGAP007086
2L,42345989,AGAP007086
2L,42392765,AGAP007086
2L,42394814,AGAP007086
2L,42524059,AGAP029664
2L,42553496,AGAP007093
2L,42612869,AGAP007099
2L,42618196,AGAP007099
2L,42618421,AGAP007099
2L,42728135,AGAP007103
2L,42753049,AGAP007103
2L,42779047,AGAP007103
2L,42792070,AGAP007104
2L,42798264,AGAP007105
2L,42798264,AGAP007106
2L,42800182,AGAP007106
2L,42802269,AGAP007106
2L,42806047,AGAP007106
2L,42807310,AGAP007106
2L,42807740,AGAP007106
2L,42810677,AGAP007106
2L,42812772,AGAP007106
2L,42813300,AGAP007106
2L,42862752,AGAP007109
2L,42899040,AGAP007110
2L,42903168,AGAP007110
2L,42907739,AGAP007110
2L,42917497,AGAP007110
2L,42920438,AGAP007110
2L,42921116,AGAP007110
2L,42923633,AGAP007110
2L,42924001,AGAP007110
2L,42929133,AGAP007110
2L,42973907,AGAP007114
2L,42985783,AGAP007114
2L,42994425,AGAP007114
2L,43011433,AGAP007114
2L,43021104,AGAP007115
2L,43036875,AGAP007118
2L,43044016,AGAP007119
2L,43044016,AGAP007120
2L,43049980,AGAP007121
2L,43049980,AGAP007122
2L,43080852,AGAP007127
2L,43128860,AGAP007130
2L,43208216,AGAP007133
2L,43222596,AGAP007133
2L,43243694,AGAP007133
2L,43246132,AGAP007133
2L,43273407,AGAP007133
2L,43297376,AGAP007133
2L,43307002,AGAP007133
2L,43311646,AGAP007133
2L,43314937,AGAP007133
2L,43329306,AGAP007134
2L,43343749,AGAP007135
2L,43349830,AGAP007135
2L,43352765,AGAP007135
2L,43545638,AGAP007137
2L,43545856,AGAP007137
2L,43547379,AGAP007137
2L,43548436,AGAP007137
2L,43551047,AGAP007137
2L,43553841,AGAP007138
2L,43554900,AGAP007138
2L,43555016,AGAP007138
2L,43555553,AGAP007138
2L,43555553,AGAP007139
2L,43557838,AGAP007139
2L,43558789,AGAP007139
2L,43558789,AGAP007140
2L,43559229,AGAP007139
2L,43559229,AGAP007140
2L,43559823,AGAP007140
2L,43561229,AGAP007140
2L,43564054,AGAP007141
2L,43564054,AGAP007142
2L,43567904,AGAP007143
2L,43567904,AGAP007144
2L,43568499,AGAP007143
2L,43568499,AGAP007144
2L,43569732,AGAP007143
2L,43569840,AGAP007143
2L,43578917,AGAP007146
2L,43578917,AGAP007147
2L,43580293,AGAP007148
2L,43583803,AGAP007150
2L,43583803,AGAP007151
2L,43584098,AGAP007151
2L,43596962,AGAP007157
2L,43663059,AGAP007163
2L,43663059,AGAP007164
2L,43757237,AGAP007167
2L,43757237,AGAP007168
2L,43818242,AGAP007171
2L,43818242,AGAP007172
2L,43840123,AGAP007174
2L,43844275,AGAP007174
2L,43852461,AGAP007175
2L,43852461,AGAP007176
2L,43910314,AGAP007178
2L,43910587,AGAP007178
2L,44075000,AGAP007181
2L,44141592,AGAP029504
2L,44341155,AGAP007209
2L,44342647,AGAP007209
2L,44350575,AGAP007210
2L,44357711,AGAP007210
2L,44469102,AGAP007237
2L,44475092,AGAP007237
2L,44481895,AGAP007237
2L,44501196,AGAP007237
2L,44547372,AGAP007247
2L,44550419,AGAP007247
2L,44617648,AGAP007247
2L,44626590,AGAP007247
2L,44649847,AGAP007250
2L,44758029,AGAP007258
2L,44762745,AGAP007259
2L,44765319,AGAP007262
2L,44766582,AGAP007262
2L,44769350,AGAP007263
2L,44774364,AGAP007264
2L,44774364,AGAP007265
2L,44774576,AGAP007264
2L,44774576,AGAP007265
2L,44777595,AGAP007266
2L,44816143,AGAP007271
2L,44831224,AGAP007274
2L,44990910,AGAP007280
2L,45005123,AGAP007284
2L,45005123,AGAP007285
2L,45173495,AGAP007307
2L,45198629,AGAP007307
2L,45224171,AGAP007307
2L,45308451,AGAP007312
2L,45310342,AGAP007312
2L,45310342,AGAP007313
2L,45313460,AGAP007314
2L,45314541,AGAP007314
2L,45315954,AGAP007314
2L,45315954,AGAP007315
2L,45317232,AGAP007315
2L,45325122,AGAP007317
2L,45325609,AGAP007317
2L,45327886,AGAP007317
2L,45329214,AGAP007317
2L,45340036,AGAP007320
2L,45345570,AGAP007322
2L,45345570,AGAP007323
2L,45351696,AGAP007324
2L,45353235,AGAP007325
2L,45357057,AGAP007325
2L,45358340,AGAP007325
2L,45425371,AGAP007327
2L,45437524,AGAP007327
2L,45438108,AGAP007327
2L,45438412,AGAP007327
2L,45450031,AGAP007327
2L,45456976,AGAP007327
2L,45473220,AGAP007327
2L,45491235,AGAP007327
2L,45493981,AGAP007327
2L,45496863,AGAP007327
2L,45518517,AGAP007327
2L,45570938,AGAP007327
2L,45572746,AGAP007327
2L,45638810,AGAP007334
2L,45642823,AGAP007335
2L,45651416,AGAP007336
2L,45652201,AGAP007336
2L,45664518,AGAP007336
2L,45688401,AGAP007336
2L,45699398,AGAP007336
2L,45699398,AGAP007337
2L,45839962,AGAP007340
2L,45862620,AGAP007340
2L,45920988,AGAP007342
2L,45928252,AGAP007342
2L,45936545,AGAP007342
2L,45944771,AGAP007342
2L,45946851,AGAP007342
2L,45961258,AGAP007342
2L,45999760,AGAP007349
2L,46022568,AGAP007357
2L,46024740,AGAP007357
2L,46036000,AGAP007358
2L,46058743,AGAP007361
2L,46077604,AGAP007362
2L,46112612,AGAP007369
2L,46117075,AGAP007369
2L,46118247,AGAP007369
2L,46118584,AGAP007369
2L,46144229,AGAP007373
2L,46166447,AGAP007375
2L,46166551,AGAP007375
2L,46167641,AGAP007375
2L,46174895,AGAP007375
2L,46182266,AGAP013291
2L,46182266,AGAP007377
2L,46195810,AGAP007378
2L,46195810,AGAP007379
2L,46257281,AGAP007388
2L,46262878,AGAP007388
2L,46270436,AGAP007388
2L,46276167,AGAP007389
2L,46279908,AGAP007390
2L,46279908,AGAP007391
2L,46281442,AGAP007391
2L,46281791,AGAP007391
2L,46284028,AGAP007392
2L,46285256,AGAP007392
2L,46285256,AGAP007393
2L,46288901,AGAP007393
2L,46288901,AGAP007394
2L,46309018,AGAP007396
2L,46310765,AGAP007396
2L,46359382,AGAP007413
2L,46416628,AGAP007415
2L,46417895,AGAP007415
2L,46462963,AGAP007416
2L,46482969,AGAP007416
2L,46491249,AGAP007416
2L,46497601,AGAP007416
2L,46503097,AGAP007416
2L,46511391,AGAP007416
2L,46552461,AGAP007421
2L,46566335,AGAP007423
2L,46675965,AGAP007452
2L,46700225,AGAP007452
2L,46700225,AGAP007458
2L,46758046,AGAP007474
2L,46801427,AGAP007474
2L,46804985,AGAP007474
2L,46856524,AGAP007484
2L,46861098,AGAP029809
2L,46878370,AGAP007489
2L,46878370,AGAP007490
2L,46970126,AGAP007502
2L,46970454,AGAP007502
2L,46985845,AGAP007504
2L,46994893,AGAP007506
2L,46994893,AGAP007507
2L,46994893,AGAP007508
2L,47000705,AGAP007509
2L,47000705,AGAP007510
2L,47075500,AGAP007512
2L,47089049,AGAP007512
2L,47106180,AGAP007512
2L,47111440,AGAP007513
2L,47112844,AGAP007513
2L,47112844,AGAP007514
2L,47129302,AGAP007519
2L,47129302,AGAP007520
2L,47134930,AGAP007521
2L,47147194,AGAP007523
2L,47196332,AGAP007525
2L,47216128,AGAP007525
2L,47298121,AGAP007537
2L,47304222,AGAP007537
2L,47331716,AGAP007537
2L,47340101,AGAP007537
2L,47367397,AGAP007538
2L,47445206,AGAP007545
2L,47467792,AGAP007547
2L,47592970,AGAP007562
2L,47617213,AGAP007562
2L,47649365,AGAP007563
2L,47790223,AGAP007573
2L,47790223,AGAP007574
2L,47874462,AGAP007585
2L,48105497,AGAP007596
2L,48243034,AGAP007611
2L,48243654,AGAP007611
2L,48245991,AGAP007611
2L,48341373,AGAP007618
2L,48341373,AGAP007619
2L,48353647,AGAP007620
2L,48369038,AGAP007623
2L,48405012,AGAP007627
2L,48411752,AGAP007627
2L,48443728,AGAP007627
2L,48446720,AGAP007627
2L,48455955,AGAP007627
2L,48474668,AGAP007629
2L,48476089,AGAP007629
2L,48514421,AGAP007634
2L,48514421,AGAP007635
2L,48532661,AGAP007636
2L,48533211,AGAP007636
2L,48562099,AGAP007640
2L,48633540,AGAP007645
2L,48670384,AGAP007646
2L,48730195,AGAP007648
2L,48730195,AGAP007649
2L,48730517,AGAP007648
2L,48730517,AGAP007649
2L,48880733,AGAP007667
2L,48882859,AGAP007667
2L,48914870,AGAP007674
2L,48914986,AGAP007674
2L,48923668,AGAP007674
2L,48942319,AGAP007675
2L,48950066,AGAP007677
2L,49006521,AGAP007683
2L,49017242,AGAP007684
2L,49020582,AGAP007684
2L,49027423,AGAP007684
2L,49030462,AGAP007684
2L,49048154,AGAP007685
2L,49052105,AGAP007685
2L,49056321,AGAP007686
2L,49058021,AGAP007686
2L,49061936,AGAP007687
2L,49063766,AGAP007687
2L,49067308,AGAP007687
2L,49067308,AGAP007688
2L,49114342,AGAP007698
2L,49129306,AGAP007698
2L,49133445,AGAP007699
2L,49148433,AGAP007707
2L,49148884,AGAP007707
2L,49160499,AGAP029523
2L,49205688,AGAP029813
2L,49224012,AGAP007717
2L,49226491,AGAP007717
2L,49257641,AGAP007718
2L,49257641,AGAP007719
2L,49257888,AGAP007718
2L,49257888,AGAP007719
2L,49258467,AGAP007718
2L,49258467,AGAP007719
2L,49260146,AGAP007719
2L,49274077,AGAP007721
2L,49277532,AGAP007722
2L,49283278,AGAP007723
2L,49285056,AGAP007723
2L,49288830,AGAP007723
2L,49290462,AGAP007723
2L,49291870,AGAP007723
2L,49299116,AGAP007723
3R,532195,AGAP007771
3R,532195,AGAP007772
3R,821147,AGAP007783
3R,845254,AGAP007788
3R,859846,AGAP007788
3R,877358,AGAP007790
3R,924581,AGAP007792
3R,1108140,AGAP007799
3R,1250279,AGAP007803
3R,1465507,AGAP007824
3R,1540424,AGAP007836
3R,1883698,AGAP007846
3R,1906694,AGAP007846
3R,1916247,AGAP007846
3R,2078748,AGAP007849
3R,2352242,AGAP007863
3R,2399441,AGAP007870
3R,2413114,AGAP007873
3R,2454303,AGAP007878
3R,2463034,AGAP007880
3R,2463034,AGAP007881
3R,2467648,AGAP007883
3R,2467648,AGAP007884
3R,2467648,AGAP007885
3R,2467958,AGAP007883
3R,2467958,AGAP007884
3R,2467958,AGAP007885
3R,2490822,AGAP007886
3R,2490822,AGAP029216
3R,2512957,AGAP007887
3R,2512957,AGAP007888
3R,2516404,AGAP007888
3R,2532574,AGAP007891
3R,2540921,AGAP007892
3R,2586867,AGAP007901
3R,2597533,AGAP007902
3R,2715547,AGAP007910
3R,2756381,AGAP007915
3R,2782679,AGAP007916
3R,2825627,AGAP007921
3R,2828595,AGAP013764
3R,2832686,AGAP013764
3R,2833137,AGAP013764
3R,2851334,AGAP007923
3R,2857769,AGAP007924
3R,2860004,AGAP007924
3R,2864183,AGAP007924
3R,2889428,AGAP007924
3R,2908518,AGAP007925
3R,2929870,AGAP007928
3R,2930411,AGAP007928
3R,3215741,AGAP007938
3R,3265092,AGAP007948
3R,3265092,AGAP007949
3R,3349397,AGAP007962
3R,3382347,AGAP007964
3R,3382347,AGAP013745
3R,3660206,AGAP007982
3R,3690119,AGAP007985
3R,3699428,AGAP007985
3R,3746902,AGAP007985
3R,3842165,AGAP028135
3R,3842834,AGAP028135
3R,3849183,AGAP007992
3R,3850607,AGAP007992
3R,3903707,AGAP007994
3R,3924250,AGAP029532
